id,Age,Sex,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,Default,Loan Eligibility
45888.0,71.0,male,free,quite rich,rich,1585.0,54.0,car,1,No
45889.0,72.0,female,own,moderate,moderate,14587.0,10.0,business,0,Yes
45890.0,59.0,male,free,moderate,moderate,9783.0,37.0,business,0,Yes
45891.0,56.0,female,free,little,rich,16739.0,9.0,repairs,1,No
45892.0,30.0,female,own,moderate,moderate,7924.0,24.0,business,0,Yes
45893.0,47.0,male,rent,little,rich,5617.0,35.0,radio/TV,1,No
45894.0,24.0,male,rent,moderate,rich,407.0,14.0,furniture/equipment,0,Yes
45895.0,64.0,female,rent,moderate,rich,13586.0,29.0,car,0,Yes
45896.0,34.0,female,free,little,moderate,13498.0,14.0,domestic appliances,1,No
45897.0,72.0,male,rent,little,moderate,10076.0,6.0,radio/TV,1,No
45898.0,44.0,female,own,moderate,moderate,9212.0,20.0,radio/TV,0,Yes
45899.0,52.0,male,own,quite rich,rich,3604.0,17.0,furniture/equipment,0,Yes
45900.0,22.0,male,rent,quite rich,moderate,5680.0,10.0,domestic appliances,0,Yes
45901.0,59.0,male,own,little,moderate,6296.0,33.0,furniture/equipment,0,Yes
45902.0,22.0,male,rent,rich,moderate,12965.0,20.0,repairs,0,Yes
45903.0,41.0,female,free,little,rich,19135.0,7.0,repairs,0,Yes
45904.0,24.0,female,free,moderate,little,8654.0,36.0,radio/TV,0,Yes
45905.0,24.0,female,rent,moderate,little,1835.0,47.0,radio/TV,0,Yes
45906.0,71.0,female,rent,little,moderate,4890.0,32.0,car,0,Yes
45907.0,72.0,female,free,little,little,201.0,18.0,business,1,No
45908.0,31.0,female,own,rich,rich,3203.0,43.0,domestic appliances,0,Yes
45909.0,72.0,male,free,moderate,little,14367.0,25.0,repairs,0,Yes
45910.0,32.0,male,free,rich,little,1947.0,28.0,domestic appliances,0,Yes
45911.0,22.0,female,own,rich,moderate,12561.0,56.0,domestic appliances,1,No
45912.0,54.0,male,own,moderate,rich,9837.0,12.0,radio/TV,0,Yes
45913.0,21.0,male,free,moderate,little,6696.0,43.0,education,1,No
45914.0,47.0,female,own,moderate,rich,6924.0,54.0,repairs,1,No
45915.0,37.0,male,free,moderate,moderate,8612.0,58.0,repairs,0,Yes
45916.0,70.0,male,own,rich,moderate,19204.0,45.0,education,0,Yes
45917.0,43.0,male,own,moderate,rich,8174.0,11.0,furniture/equipment,0,Yes
45918.0,26.0,male,free,rich,little,3525.0,10.0,car,0,Yes
45919.0,47.0,male,free,little,moderate,16663.0,57.0,furniture/equipment,1,No
45920.0,61.0,male,own,little,moderate,1039.0,55.0,business,0,Yes
45921.0,65.0,female,free,rich,little,18279.0,50.0,domestic appliances,0,Yes
45922.0,39.0,male,rent,little,little,12869.0,22.0,domestic appliances,0,Yes
45923.0,57.0,female,free,moderate,little,5802.0,27.0,domestic appliances,1,No
45924.0,58.0,male,own,rich,moderate,15985.0,21.0,radio/TV,1,No
45925.0,61.0,male,free,moderate,moderate,212.0,24.0,education,0,Yes
45926.0,47.0,female,rent,rich,little,9334.0,32.0,furniture/equipment,1,No
45927.0,37.0,male,own,little,rich,5078.0,40.0,furniture/equipment,1,No
45928.0,45.0,female,rent,quite rich,moderate,4797.0,42.0,education,0,Yes
45929.0,24.0,male,own,rich,rich,5019.0,19.0,domestic appliances,0,Yes
45930.0,70.0,female,free,rich,rich,2052.0,23.0,domestic appliances,0,Yes
45931.0,21.0,female,rent,rich,rich,6352.0,59.0,radio/TV,0,Yes
45932.0,45.0,male,own,moderate,moderate,11942.0,55.0,furniture/equipment,0,Yes
45933.0,72.0,male,own,quite rich,moderate,3737.0,16.0,furniture/equipment,1,No
45934.0,52.0,female,free,moderate,moderate,16454.0,21.0,education,0,Yes
45935.0,50.0,female,rent,rich,little,4174.0,42.0,furniture/equipment,1,No
45936.0,24.0,male,free,moderate,little,1373.0,14.0,radio/TV,0,Yes
45937.0,26.0,male,free,quite rich,moderate,18263.0,47.0,repairs,0,Yes
45938.0,51.0,male,free,moderate,moderate,12615.0,23.0,education,0,Yes
45939.0,56.0,female,own,quite rich,little,984.0,21.0,car,1,No
45940.0,59.0,male,rent,moderate,moderate,9632.0,41.0,business,1,No
45941.0,51.0,female,free,moderate,moderate,2085.0,53.0,radio/TV,0,Yes
45942.0,30.0,female,free,rich,little,2927.0,44.0,car,0,Yes
45943.0,46.0,male,free,moderate,moderate,5206.0,51.0,education,1,No
45944.0,52.0,female,rent,moderate,little,14293.0,7.0,car,0,Yes
45945.0,62.0,female,free,moderate,moderate,5141.0,22.0,business,0,Yes
45946.0,27.0,female,rent,moderate,moderate,16182.0,37.0,repairs,1,No
45947.0,47.0,male,rent,little,little,4925.0,52.0,repairs,1,No
45948.0,61.0,female,own,quite rich,little,10641.0,27.0,education,0,Yes
45949.0,43.0,male,own,moderate,rich,7180.0,13.0,radio/TV,0,Yes
45950.0,52.0,male,own,little,moderate,4353.0,48.0,car,0,Yes
45951.0,45.0,female,rent,moderate,moderate,11893.0,28.0,car,0,Yes
45952.0,46.0,male,rent,moderate,moderate,2893.0,42.0,repairs,0,Yes
45953.0,69.0,male,own,moderate,little,10926.0,32.0,education,1,No
45954.0,23.0,male,free,little,little,16005.0,17.0,radio/TV,1,No
45955.0,20.0,male,rent,quite rich,rich,5361.0,25.0,education,1,No
45956.0,46.0,male,free,moderate,moderate,14860.0,54.0,education,0,Yes
45957.0,74.0,female,free,moderate,moderate,401.0,51.0,domestic appliances,0,Yes
45958.0,19.0,male,free,rich,moderate,17056.0,14.0,repairs,1,No
45959.0,72.0,male,rent,quite rich,rich,3205.0,49.0,car,0,Yes
45960.0,39.0,male,own,moderate,little,14885.0,34.0,education,0,Yes
45961.0,63.0,female,rent,moderate,rich,15532.0,19.0,repairs,0,Yes
45962.0,64.0,male,rent,quite rich,little,8241.0,41.0,car,0,Yes
45963.0,67.0,male,own,moderate,moderate,12664.0,40.0,car,0,Yes
45964.0,44.0,female,own,quite rich,rich,15758.0,38.0,domestic appliances,0,Yes
45965.0,68.0,male,rent,moderate,moderate,7519.0,53.0,car,0,Yes
45966.0,39.0,female,rent,moderate,moderate,15987.0,8.0,radio/TV,0,Yes
45967.0,27.0,male,free,rich,moderate,12768.0,34.0,education,0,Yes
45968.0,69.0,male,rent,quite rich,moderate,5879.0,54.0,repairs,0,Yes
45969.0,66.0,male,free,moderate,rich,4465.0,43.0,repairs,1,No
45970.0,66.0,female,own,quite rich,moderate,4119.0,22.0,radio/TV,0,Yes
45971.0,36.0,female,rent,little,moderate,15224.0,56.0,furniture/equipment,0,Yes
45972.0,41.0,female,own,moderate,rich,12422.0,15.0,car,1,No
45973.0,44.0,male,free,moderate,little,14176.0,42.0,furniture/equipment,1,No
45974.0,53.0,female,free,rich,moderate,11862.0,10.0,car,0,Yes
45975.0,60.0,female,free,little,moderate,932.0,39.0,business,0,Yes
45976.0,34.0,female,own,moderate,rich,15237.0,6.0,repairs,0,Yes
45977.0,73.0,male,own,little,moderate,17287.0,6.0,repairs,0,Yes
45978.0,27.0,female,free,moderate,little,11823.0,34.0,domestic appliances,1,No
45979.0,71.0,female,own,little,moderate,11946.0,9.0,education,0,Yes
45980.0,34.0,female,free,moderate,moderate,14754.0,19.0,education,0,Yes
45981.0,61.0,female,free,moderate,moderate,5238.0,11.0,education,0,Yes
45982.0,27.0,male,rent,moderate,moderate,19788.0,30.0,repairs,0,Yes
45983.0,27.0,female,own,quite rich,moderate,5098.0,45.0,furniture/equipment,0,Yes
45984.0,55.0,female,free,rich,moderate,6991.0,43.0,business,0,Yes
45985.0,34.0,male,own,rich,little,12834.0,33.0,education,0,Yes
45986.0,43.0,female,own,rich,moderate,9887.0,59.0,domestic appliances,0,Yes
45987.0,43.0,female,free,little,moderate,12936.0,32.0,radio/TV,0,Yes
45988.0,68.0,male,free,moderate,rich,9824.0,44.0,repairs,0,Yes
45989.0,51.0,male,free,rich,moderate,14077.0,9.0,car,0,Yes
45990.0,21.0,female,free,quite rich,rich,18740.0,22.0,domestic appliances,0,Yes
45991.0,67.0,male,own,moderate,rich,16876.0,23.0,car,0,Yes
45992.0,44.0,female,rent,quite rich,rich,3777.0,55.0,domestic appliances,0,Yes
45993.0,38.0,male,rent,quite rich,moderate,17962.0,51.0,domestic appliances,0,Yes
45994.0,53.0,female,own,moderate,moderate,19258.0,59.0,radio/TV,1,No
45995.0,55.0,male,free,little,moderate,18425.0,39.0,car,0,Yes
45996.0,63.0,male,rent,moderate,moderate,9153.0,40.0,education,0,Yes
45997.0,48.0,male,rent,moderate,rich,19967.0,27.0,education,1,No
45998.0,24.0,female,free,quite rich,little,7314.0,11.0,education,0,Yes
45999.0,61.0,male,rent,quite rich,rich,4423.0,14.0,education,0,Yes
46000.0,51.0,female,own,quite rich,little,6825.0,36.0,repairs,1,No
46001.0,35.0,female,own,moderate,rich,11788.0,37.0,domestic appliances,0,Yes
46002.0,41.0,male,own,quite rich,moderate,7880.0,31.0,furniture/equipment,0,Yes
46003.0,30.0,female,free,moderate,moderate,1466.0,11.0,radio/TV,1,No
46004.0,30.0,female,own,little,rich,5428.0,51.0,business,1,No
46005.0,42.0,female,free,moderate,moderate,9674.0,41.0,furniture/equipment,1,No
46006.0,22.0,female,own,little,little,13861.0,49.0,car,1,No
46007.0,56.0,female,rent,little,moderate,14637.0,45.0,domestic appliances,0,Yes
46008.0,46.0,female,own,quite rich,rich,841.0,47.0,education,1,No
46009.0,61.0,male,own,moderate,moderate,8106.0,35.0,furniture/equipment,1,No
46010.0,74.0,female,own,little,moderate,2533.0,56.0,radio/TV,0,Yes
46011.0,63.0,female,own,quite rich,moderate,5465.0,58.0,radio/TV,0,Yes
46012.0,50.0,male,own,moderate,moderate,4878.0,45.0,furniture/equipment,1,No
46013.0,41.0,male,free,moderate,moderate,14530.0,34.0,car,1,No
46014.0,27.0,male,free,moderate,rich,18909.0,42.0,car,0,Yes
46015.0,42.0,female,rent,little,rich,16592.0,9.0,domestic appliances,1,No
46016.0,58.0,male,free,rich,little,16206.0,49.0,repairs,0,Yes
46017.0,27.0,female,own,rich,moderate,18254.0,40.0,car,0,Yes
46018.0,56.0,male,free,moderate,little,12859.0,40.0,business,0,Yes
46019.0,33.0,female,own,moderate,moderate,8470.0,36.0,car,0,Yes
46020.0,45.0,female,own,quite rich,rich,13349.0,43.0,radio/TV,1,No
46021.0,29.0,male,own,little,moderate,4327.0,39.0,domestic appliances,1,No
46022.0,61.0,female,rent,moderate,rich,14895.0,51.0,car,0,Yes
46023.0,49.0,male,free,little,moderate,12325.0,13.0,education,1,No
46024.0,68.0,female,own,moderate,rich,17687.0,37.0,repairs,1,No
46025.0,46.0,male,free,moderate,moderate,6483.0,51.0,domestic appliances,1,No
46026.0,62.0,female,own,quite rich,rich,16381.0,19.0,radio/TV,0,Yes
46027.0,70.0,male,own,moderate,rich,13071.0,19.0,car,0,Yes
46028.0,67.0,male,free,quite rich,moderate,6593.0,10.0,furniture/equipment,1,No
46029.0,44.0,male,own,rich,moderate,13536.0,58.0,car,0,Yes
46030.0,43.0,female,rent,moderate,moderate,15382.0,6.0,car,0,Yes
46031.0,20.0,female,free,quite rich,moderate,18216.0,49.0,car,0,Yes
46032.0,43.0,male,rent,rich,little,12146.0,48.0,business,0,Yes
46033.0,56.0,female,own,moderate,little,14003.0,21.0,radio/TV,0,Yes
46034.0,18.0,female,own,little,little,7801.0,25.0,repairs,0,Yes
46035.0,52.0,male,rent,rich,moderate,4459.0,27.0,radio/TV,0,Yes
46036.0,70.0,male,own,quite rich,moderate,19883.0,8.0,domestic appliances,0,Yes
46037.0,44.0,male,free,moderate,rich,12020.0,50.0,domestic appliances,1,No
46038.0,63.0,female,free,rich,little,1263.0,25.0,education,0,Yes
46039.0,21.0,female,rent,moderate,moderate,3110.0,7.0,education,0,Yes
46040.0,36.0,male,free,quite rich,rich,16906.0,42.0,repairs,0,Yes
46041.0,39.0,male,own,moderate,moderate,4787.0,12.0,repairs,1,No
46042.0,23.0,female,free,moderate,rich,16098.0,6.0,furniture/equipment,0,Yes
46043.0,69.0,male,rent,moderate,moderate,305.0,55.0,furniture/equipment,0,Yes
46044.0,26.0,female,rent,quite rich,moderate,421.0,45.0,education,0,Yes
46045.0,28.0,male,own,quite rich,moderate,10075.0,18.0,car,1,No
46046.0,39.0,male,rent,rich,moderate,17789.0,56.0,domestic appliances,0,Yes
46047.0,64.0,male,free,quite rich,rich,3495.0,45.0,furniture/equipment,1,No
46048.0,26.0,male,own,little,rich,2574.0,32.0,furniture/equipment,0,Yes
46049.0,46.0,male,free,moderate,little,17509.0,19.0,business,1,No
46050.0,60.0,female,own,quite rich,moderate,18495.0,12.0,radio/TV,0,Yes
46051.0,27.0,male,own,little,moderate,16345.0,41.0,furniture/equipment,0,Yes
46052.0,51.0,male,own,little,rich,13910.0,31.0,repairs,1,No
46053.0,48.0,female,own,little,little,10959.0,45.0,domestic appliances,1,No
46054.0,39.0,male,free,moderate,moderate,18161.0,38.0,repairs,0,Yes
46055.0,63.0,male,own,rich,moderate,13600.0,12.0,radio/TV,0,Yes
46056.0,21.0,male,own,moderate,moderate,7267.0,47.0,education,0,Yes
46057.0,19.0,male,own,quite rich,little,11851.0,11.0,radio/TV,0,Yes
46058.0,22.0,male,free,moderate,moderate,11722.0,15.0,domestic appliances,0,Yes
46059.0,63.0,female,rent,moderate,rich,857.0,20.0,car,0,Yes
46060.0,32.0,female,rent,rich,moderate,5557.0,38.0,radio/TV,0,Yes
46061.0,36.0,male,rent,quite rich,moderate,18953.0,56.0,car,0,Yes
46062.0,55.0,female,own,moderate,moderate,9204.0,37.0,radio/TV,0,Yes
46063.0,32.0,male,rent,rich,moderate,19300.0,55.0,education,0,Yes
46064.0,63.0,female,own,quite rich,moderate,1138.0,55.0,car,0,Yes
46065.0,25.0,male,own,little,moderate,1765.0,42.0,repairs,0,Yes
46066.0,37.0,male,own,moderate,little,10934.0,25.0,domestic appliances,1,No
46067.0,29.0,male,free,little,moderate,7987.0,55.0,domestic appliances,1,No
46068.0,21.0,female,free,rich,moderate,8582.0,56.0,radio/TV,0,Yes
46069.0,70.0,female,rent,rich,moderate,13288.0,48.0,furniture/equipment,1,No
46070.0,55.0,female,rent,quite rich,moderate,4893.0,9.0,car,1,No
46071.0,60.0,female,rent,moderate,little,2066.0,21.0,furniture/equipment,1,No
46072.0,72.0,female,free,moderate,rich,15829.0,36.0,radio/TV,1,No
46073.0,71.0,female,free,moderate,rich,13670.0,59.0,car,1,No
46074.0,56.0,male,free,moderate,rich,2851.0,51.0,furniture/equipment,0,Yes
46075.0,74.0,male,free,quite rich,moderate,19312.0,6.0,repairs,0,Yes
46076.0,53.0,female,free,moderate,little,10486.0,22.0,repairs,1,No
46077.0,32.0,male,rent,moderate,rich,19554.0,42.0,car,0,Yes
46078.0,18.0,male,rent,quite rich,moderate,655.0,54.0,repairs,0,Yes
46079.0,48.0,male,own,moderate,rich,18323.0,29.0,business,1,No
46080.0,26.0,female,rent,moderate,rich,7210.0,12.0,domestic appliances,0,Yes
46081.0,40.0,female,free,moderate,little,17927.0,57.0,furniture/equipment,0,Yes
46082.0,69.0,female,rent,little,moderate,539.0,15.0,radio/TV,1,No
46083.0,43.0,male,own,moderate,little,12225.0,15.0,furniture/equipment,0,Yes
46084.0,57.0,female,free,rich,moderate,813.0,24.0,repairs,1,No
46085.0,61.0,male,own,rich,little,9027.0,30.0,domestic appliances,1,No
46086.0,56.0,male,rent,rich,little,7935.0,53.0,education,1,No
46087.0,35.0,male,rent,little,little,1525.0,28.0,domestic appliances,0,Yes
46088.0,50.0,male,free,moderate,moderate,9574.0,16.0,domestic appliances,0,Yes
46089.0,58.0,male,free,quite rich,moderate,5959.0,21.0,radio/TV,0,Yes
46090.0,56.0,male,own,moderate,rich,16542.0,40.0,business,0,Yes
46091.0,31.0,female,free,moderate,little,4428.0,33.0,repairs,0,Yes
46092.0,18.0,male,rent,quite rich,moderate,5936.0,35.0,business,0,Yes
46093.0,30.0,male,own,moderate,rich,4828.0,8.0,domestic appliances,0,Yes
46094.0,69.0,male,free,rich,rich,15982.0,8.0,furniture/equipment,0,Yes
46095.0,32.0,male,own,rich,moderate,13434.0,10.0,business,0,Yes
46096.0,54.0,female,own,moderate,rich,14511.0,36.0,radio/TV,0,Yes
46097.0,22.0,male,own,rich,little,16469.0,53.0,education,0,Yes
46098.0,31.0,female,free,quite rich,moderate,7981.0,7.0,furniture/equipment,0,Yes
46099.0,31.0,male,rent,moderate,little,17782.0,8.0,repairs,1,No
46100.0,63.0,female,own,moderate,rich,8070.0,35.0,repairs,0,Yes
46101.0,22.0,female,rent,moderate,rich,8359.0,50.0,business,0,Yes
46102.0,28.0,female,own,moderate,rich,18938.0,58.0,domestic appliances,0,Yes
46103.0,49.0,male,own,moderate,little,14581.0,57.0,business,1,No
46104.0,68.0,female,own,quite rich,rich,15130.0,31.0,furniture/equipment,1,No
46105.0,22.0,male,own,moderate,rich,18794.0,38.0,car,0,Yes
46106.0,53.0,female,rent,quite rich,rich,788.0,20.0,business,0,Yes
46107.0,32.0,female,own,moderate,moderate,19379.0,52.0,radio/TV,0,Yes
46108.0,70.0,male,free,little,moderate,8694.0,37.0,domestic appliances,1,No
46109.0,24.0,female,own,quite rich,rich,14066.0,20.0,furniture/equipment,1,No
46110.0,22.0,male,free,moderate,moderate,11078.0,16.0,domestic appliances,1,No
46111.0,47.0,male,rent,moderate,rich,3999.0,41.0,domestic appliances,0,Yes
46112.0,32.0,male,free,moderate,moderate,9579.0,11.0,education,0,Yes
46113.0,47.0,female,own,little,moderate,5389.0,22.0,radio/TV,0,Yes
46114.0,31.0,female,rent,moderate,little,16884.0,43.0,domestic appliances,1,No
46115.0,41.0,female,free,moderate,rich,8695.0,22.0,education,1,No
46116.0,41.0,female,rent,quite rich,moderate,16536.0,18.0,car,0,Yes
46117.0,52.0,female,own,little,little,6629.0,53.0,furniture/equipment,0,Yes
46118.0,22.0,male,free,quite rich,little,4154.0,30.0,business,0,Yes
46119.0,29.0,female,free,moderate,rich,11195.0,37.0,car,0,Yes
46120.0,37.0,male,own,rich,moderate,12999.0,49.0,furniture/equipment,0,Yes
46121.0,63.0,female,free,moderate,rich,5764.0,17.0,education,1,No
46122.0,22.0,female,free,moderate,moderate,3585.0,42.0,repairs,0,Yes
46123.0,73.0,male,free,little,little,18209.0,31.0,business,1,No
46124.0,53.0,male,own,quite rich,little,7469.0,58.0,furniture/equipment,1,No
46125.0,38.0,male,free,moderate,moderate,18697.0,46.0,domestic appliances,1,No
46126.0,65.0,female,own,little,rich,15959.0,21.0,car,1,No
46127.0,56.0,female,free,quite rich,rich,3041.0,50.0,radio/TV,0,Yes
46128.0,20.0,male,own,rich,moderate,270.0,56.0,furniture/equipment,0,Yes
46129.0,46.0,male,free,moderate,moderate,3523.0,40.0,car,0,Yes
46130.0,71.0,female,free,little,little,11817.0,59.0,domestic appliances,1,No
46131.0,42.0,male,free,little,little,5834.0,16.0,repairs,1,No
46132.0,44.0,male,rent,moderate,moderate,9928.0,43.0,radio/TV,0,Yes
46133.0,53.0,male,own,moderate,little,2254.0,27.0,education,0,Yes
46134.0,69.0,female,rent,quite rich,moderate,14512.0,8.0,business,1,No
46135.0,39.0,female,free,moderate,little,5441.0,25.0,domestic appliances,1,No
46136.0,55.0,female,own,moderate,moderate,1430.0,10.0,repairs,0,Yes
46137.0,52.0,male,rent,little,moderate,5724.0,20.0,repairs,0,Yes
46138.0,18.0,male,free,rich,moderate,9457.0,56.0,domestic appliances,0,Yes
46139.0,20.0,female,free,quite rich,little,7725.0,8.0,domestic appliances,0,Yes
46140.0,41.0,female,free,rich,moderate,10290.0,37.0,education,1,No
46141.0,25.0,male,rent,rich,moderate,15175.0,11.0,radio/TV,1,No
46142.0,65.0,female,own,moderate,moderate,19197.0,18.0,business,0,Yes
46143.0,71.0,male,free,moderate,moderate,17827.0,51.0,business,0,Yes
46144.0,56.0,female,own,quite rich,rich,2155.0,7.0,business,0,Yes
46145.0,35.0,female,free,moderate,moderate,4423.0,9.0,education,0,Yes
46146.0,58.0,female,own,quite rich,moderate,10823.0,9.0,car,0,Yes
46147.0,20.0,female,free,quite rich,little,16830.0,30.0,car,0,Yes
46148.0,35.0,female,rent,rich,moderate,18003.0,54.0,car,0,Yes
46149.0,33.0,female,free,little,moderate,15306.0,57.0,domestic appliances,1,No
46150.0,49.0,male,rent,rich,moderate,15809.0,6.0,education,0,Yes
46151.0,70.0,male,free,moderate,moderate,1112.0,9.0,domestic appliances,0,Yes
46152.0,18.0,male,own,quite rich,moderate,14821.0,26.0,repairs,0,Yes
46153.0,70.0,female,free,moderate,moderate,1141.0,27.0,repairs,0,Yes
46154.0,43.0,female,free,quite rich,moderate,14665.0,48.0,education,0,Yes
46155.0,69.0,female,own,moderate,moderate,19244.0,12.0,domestic appliances,1,No
46156.0,65.0,male,free,moderate,little,19190.0,44.0,business,1,No
46157.0,29.0,female,own,rich,moderate,2306.0,13.0,car,0,Yes
46158.0,55.0,male,rent,quite rich,rich,1814.0,12.0,domestic appliances,0,Yes
46159.0,38.0,female,free,quite rich,moderate,11037.0,40.0,education,0,Yes
46160.0,58.0,male,own,moderate,little,19203.0,22.0,furniture/equipment,1,No
46161.0,70.0,male,own,little,moderate,16495.0,23.0,business,1,No
46162.0,30.0,male,rent,moderate,moderate,5745.0,7.0,repairs,0,Yes
46163.0,73.0,female,rent,moderate,little,7974.0,26.0,radio/TV,1,No
46164.0,29.0,male,free,little,moderate,12313.0,22.0,repairs,0,Yes
46165.0,30.0,female,own,little,moderate,9807.0,19.0,repairs,1,No
46166.0,35.0,male,free,rich,moderate,14390.0,36.0,radio/TV,1,No
46167.0,36.0,male,free,moderate,moderate,8262.0,49.0,repairs,0,Yes
46168.0,36.0,female,rent,quite rich,moderate,18252.0,51.0,car,1,No
46169.0,68.0,male,own,moderate,rich,13963.0,19.0,repairs,0,Yes
46170.0,23.0,male,rent,little,rich,4205.0,57.0,radio/TV,1,No
46171.0,65.0,female,own,rich,moderate,16670.0,20.0,furniture/equipment,0,Yes
46172.0,24.0,male,free,moderate,moderate,16107.0,19.0,education,0,Yes
46173.0,24.0,male,own,moderate,moderate,2086.0,56.0,domestic appliances,0,Yes
